"","Variable","Feature","N1","N2","Mean1","Mean2","Beta","SE","P","FDR","FC","FC_lower","FC_upper"
"Peribacillus","Group","Peribacillus",20,20,23.932,15.261,0.0849762640055705,0.0485412997602229,0.0880858898548884,0.163264457332715,1.06067029050681,0.992979140477318,1.13297593001098
"Nitrogeniibacter","Group","Nitrogeniibacter",20,20,3.4705,1.8255,0.104806342021549,0.0599122550409801,0.0883073738341772,0.163577137783691,1.07535003278977,0.991289477923348,1.16653885547485
"Desulfovibrio","Group","Desulfovibrio",20,20,309.5585,84.8815,0.393809057756148,0.225478047789964,0.0887949542921005,0.164382056960107,1.31385772515534,0.967190570291653,1.78477972694649
"Candidatus Fukatsuia","Group","Candidatus Fukatsuia",20,19,0.3515,0.1345,-0.0613018372899044,0.035157211267374,0.0893066389066586,0.165230611326409,0.958398903533821,0.913698459904132,1.00528620612013
"Rossellomorea","Group","Rossellomorea",20,20,12.687,8.0165,0.10662612575361,0.0611632853198557,0.0893678401286165,0.165245188877436,1.0767073114645,0.990855157995569,1.16999808216803
"Chlamydia","Group","Chlamydia",20,20,2.01,0.9295,0.067485369537898,0.0387322283402759,0.0895351932965981,0.165455911762765,1.04788861161618,0.9941739469316,1.10450544971928
"Paramecium","Group","Paramecium",17,14,0.234,0.0695,-0.0687149298329345,0.0394572354932468,0.0896863725352119,0.1656365128049,0.953486931481099,0.903720709417342,1.00599368702239
"Gimibacter","Group","Gimibacter",20,20,0.427,0.226,-0.0555545559479703,0.0319172780766035,0.0898504515702172,0.165756918127314,0.96222450359539,0.921392384559331,1.00486612526346
"Helianthus","Group","Helianthus",20,20,39.0155,25.898,0.0604874880461696,0.0347522623337875,0.0898585422568209,0.165756918127314,1.04281807054698,0.994727353252232,1.09323376370809
"Jeongeupia","Group","Jeongeupia",20,20,1.7605,0.731,0.0718192046465989,0.0412962080660483,0.0901093439877377,0.16607360965421,1.05104118667614,0.993697497454784,1.11169403054662
"Pseudoglutamicibacter","Group","Pseudoglutamicibacter",20,20,0.5235,0.316,-0.0644317326722126,0.0370517519144047,0.0901374028520106,0.16607360965421,0.956321931831331,0.909374738762392,1.00569281102559
"Nodosilinea","Group","Nodosilinea",20,19,0.423,0.2245,-0.0617688873186427,0.0355953794172645,0.0907910805607907,0.167178585061135,0.95808868704625,0.912859142273821,1.00555922566492
"Nitrosococcus","Group","Nitrosococcus",20,20,0.8395,0.7315,-0.0869487835705052,0.0501192243541376,0.0908748466245289,0.167187747845488,0.941511888113026,0.879537830286034,1.0078527664579
"Halobellus","Group","Halobellus",20,18,0.5045,0.259,-0.0561168060557661,0.0323500094592691,0.0909039545400604,0.167187747845488,0.961849576526743,0.920492055592547,1.00506528246909
"Rhodocaloribacter","Group","Rhodocaloribacter",20,20,1.473,0.546,0.0697087371014227,0.0402989622873944,0.0917839297099728,0.168622403117338,1.04950477975261,0.993590146210371,1.10856602888488
"Kroppenstedtia","Group","Kroppenstedtia",20,20,3.3145,1.8635,0.0745804871099541,0.0431165724365896,0.0917928344817519,0.168622403117338,1.05305477976236,0.993142062075119,1.11658181797608
"Nitrobacter","Group","Nitrobacter",20,20,0.4785,0.2895,-0.0607928138607937,0.035205851293485,0.0923291823498355,0.169507189633969,0.958737113311904,0.913960498082587,1.00570741773851
"Aristophania","Group","Aristophania",20,20,0.485,0.323,-0.0725770001956937,0.0420436228072387,0.0924292777571989,0.169590486542072,0.950937876411285,0.898143266804673,1.00683585594398
"Ruegeria","Group","Ruegeria",20,20,6.5885,4.1375,0.127382783978236,0.0738096557246935,0.0925025373190125,0.169624475237645,1.09231032523195,0.988091026127237,1.20752219690202
"Coralliovum","Group","Coralliovum",20,20,0.657,0.478,-0.0750102208797873,0.0436994728472499,0.094212810911641,0.17254971886656,0.949335395289829,0.894614974594235,1.0074028697752
"Thermoanaerobacter","Group","Thermoanaerobacter",20,20,8.923,4.968,0.114871564281944,0.0669288531076756,0.0942457477145368,0.17254971886656,1.08287863811999,0.988759127176181,1.18595734053606
"Roseiflexus","Group","Roseiflexus",20,20,2.493,1.2955,0.0912428533193981,0.0531649993074533,0.0942648189871203,0.17254971886656,1.06528751144366,0.99105666621007,1.14507829948574
"Desulfofustis","Group","Desulfofustis",20,20,0.779,0.57,-0.0693855653402759,0.0404376333160196,0.0943303205874721,0.172567688016869,0.953043806929563,0.902098374011503,1.00686635082574
"Suicoccus","Group","Suicoccus",20,20,0.8335,0.712,-0.0955239263133441,0.0557053586846461,0.0945264445502061,0.172824455257279,0.935932294365815,0.86771523854799,1.00951236157
"Halorubrum","Group","Halorubrum",20,20,2.4645,1.1525,0.0958758467607319,0.0559404448897209,0.0946961876058937,0.173032715442609,1.06871401750021,0.990502536541571,1.15310118759449
"Paramagnetospirillum","Group","Paramagnetospirillum",20,20,1.944,0.769,0.0986334937120331,0.0575685308277555,0.0948016951601023,0.173123425634153,1.0707587700801,0.990205023355667,1.15786561031375
"Promicromonospora","Group","Promicromonospora",20,20,1.995,0.657,0.107730008790985,0.0630992300637362,0.0959239049851376,0.175069600441073,1.07753147300565,0.989008974743767,1.17397728935527
"Raoultibacter","Group","Raoultibacter",20,20,27.894,13.026,0.27255873985158,0.160251717013553,0.0971485824884981,0.177200386775666,1.20794832594864,0.971620863679039,1.50175774595565
"Sedimenticola","Group","Sedimenticola",20,20,2.0695,0.986,0.0777175925614235,0.0457801495656677,0.0977548376268757,0.178201318709228,1.05534711330443,0.991708825201058,1.12306909171065
"Alkalibacter","Group","Alkalibacter",20,20,4.359,2.536,0.0845846735982955,0.0498505433029946,0.0979190340373166,0.17839570045952,1.0603824320645,0.990945492671116,1.13468491511088
"Roseburia","Group","Roseburia",20,20,6922.0285,4188.269,0.163795305715966,0.0966600802025101,0.0983425699650829,0.179062058943473,1.1202302609901,0.98237213784895,1.2774342729078
"Planctellipticum","Group","Planctellipticum",20,20,0.4995,0.229,-0.0366423368472054,0.0216351246934317,0.0985149069042572,0.179199271565922,0.974921296798464,0.946682670848416,1.00400225357393
"Skermanella","Group","Skermanella",20,20,5.1215,2.464,0.1255976319391,0.0741622086496312,0.0985335781698392,0.179199271565922,1.09095956568471,0.986396580127141,1.206606752231
"Gloeocapsopsis","Group","Gloeocapsopsis",20,20,0.551,0.377,-0.0689645847913878,0.0407550674223805,0.0987987565457854,0.179576156325741,0.953321947102321,0.901972581115205,1.00759463630622
"Diaminobutyricibacter","Group","Diaminobutyricibacter",19,20,0.34,0.1735,-0.0630588521521939,0.0372782284985788,0.0989139267447225,0.179680104913186,0.95723240882251,0.909960495838919,1.00696006990434
"Parageobacillus","Group","Parageobacillus",20,20,13.2205,8.059,0.120468199653964,0.0713450223058051,0.0995009692976303,0.180640599796928,1.08708759920518,0.986664806994388,1.1977314281084
"Orientia","Group","Orientia",20,19,0.404,0.169,-0.0607324266766398,0.0360241697113778,0.100014461894063,0.181447451416512,0.958777244209054,0.9129831889027,1.00686827006962
"Encephalitozoon","Group","Encephalitozoon",20,19,0.433,0.319,-0.0799622812706294,0.0474375488702998,0.100062502249377,0.181447451416512,0.946082381376934,0.88703327064973,1.00906234519956
"Tardiphaga","Group","Tardiphaga",20,20,2.22,1.184,0.0748014856612489,0.0443897412396469,0.100164568504614,0.181485848374234,1.05321610381207,0.991577604665695,1.1186861785801
"Debaryomyces","Group","Debaryomyces",20,20,0.389,0.194,-0.0580735361674353,0.0344666191062654,0.100200802377642,0.181485848374234,0.960545902348625,0.916604891841171,1.00659339561828
"Enterobacter","Group","Enterobacter",20,20,582.522,125.2665,0.322409729177625,0.191446131890275,0.100365403649574,0.181677795508195,1.25041737397785,0.964046947847162,1.62185421844575
"Thermoactinomyces","Group","Thermoactinomyces",20,20,0.914,0.65,-0.0491298924631079,0.0291978394740677,0.100642351506497,0.182072765510002,0.966519072994553,0.928930355026312,1.00562880027297
"Limnobacter","Group","Limnobacter",20,20,1.956,0.8625,0.0823671006967947,0.0490823267734166,0.10152657588674,0.183565261769549,1.05875376559374,0.990456651401619,1.13176031941694
"Asparagus","Group","Asparagus",20,20,17.991,11.271,0.0760999147716052,0.0454809730254046,0.102497080910295,0.185211926379594,1.05416442759718,0.991000168373335,1.12135464339564
"Allomeiothermus","Group","Allomeiothermus",20,20,0.549,0.2955,-0.051506775358549,0.0308591649169232,0.103318987009782,0.186588310456476,0.964928015155324,0.925310368063745,1.00624191251627
"Nitratifractor","Group","Nitratifractor",20,20,1.6345,0.728,0.0748601973580625,0.0449158006831456,0.103801331884133,0.187350219865422,1.05325896620576,0.990909514532915,1.11953153504207
"Pochonia","Group","Pochonia",20,20,1.173,0.401,0.0660875242959281,0.0397031804387954,0.104230350085722,0.188015049427038,1.04687379096959,0.991901859921852,1.10489230689152
"Pseudemcibacter","Group","Pseudemcibacter",20,20,0.361,0.1505,-0.0508930107010983,0.0305926653664087,0.104425572552662,0.188039683792873,0.965338611082806,0.926039325053819,1.00630568144946
"Methylibium","Group","Methylibium",20,20,1.634,0.767,0.0638726641768583,0.0383987697570574,0.104458806267635,0.188039683792873,1.04526783821573,0.992136876434111,1.10124407182111
"Roseicitreum","Group","Roseicitreum",20,20,0.4505,0.2065,-0.0454038615136045,0.0273001955399226,0.104513316695532,0.188039683792873,0.969018516310193,0.933736739862451,1.00563343484838
"Pelagibacterium","Group","Pelagibacterium",20,20,3.553,1.719,0.105561893682461,0.0634732306974481,0.104521387154933,0.188039683792873,1.07591335024041,0.987022146916942,1.172810094324
"Azotobacter","Group","Azotobacter",20,20,3.277,1.827,0.0863639339094222,0.0519337359517962,0.104547394377257,0.188039683792873,1.06169099709183,0.989364343739102,1.13930502998104
"Mariniplasma","Group","Mariniplasma",20,20,0.6605,0.465,-0.0692822793253145,0.0416882639299125,0.104759240737007,0.188298128576698,0.953112040075054,0.900631425572103,1.00865074784502
"Cucumis","Group","Cucumis",20,20,78.552,47.509,0.101557579139512,0.0611267733903639,0.104857708389673,0.188298128576698,1.07293120787952,0.987429124348617,1.16583696840137
"Thermophilibacter","Group","Thermophilibacter",20,20,27.9375,19.4045,0.184026320386911,0.110781819239345,0.104911344190006,0.188298128576698,1.1360499905823,0.977313926294648,1.32056808603476
"Geitlerinema","Group","Geitlerinema",20,20,0.671,0.3705,-0.0501880515108797,0.0302183238352154,0.104974321741031,0.188298128576698,0.965810429865856,0.926963240467072,1.00628562786121
"Kovacikia","Group","Kovacikia",20,20,1.688,0.7365,0.07429145377876,0.0447337700831371,0.10499489066813,0.188298128576698,1.05284382912109,0.990763938845381,1.11881355896963
"Neotabrizicola","Group","Neotabrizicola",20,20,2.2825,0.91,0.10350576012784,0.0623413540240873,0.105083864287928,0.188348696025615,1.07438104729716,0.987133221572815,1.16934027704203
"Rhodoluna","Group","Rhodoluna",20,20,1.409,1.3555,-0.100848633962357,0.0608258854806764,0.10555362844828,0.189080426872528,0.932484316572761,0.85852534495903,1.01281459628389
"Maliibacterium","Group","Maliibacterium",20,20,25.0685,17.668,0.150625889280789,0.0908648878311326,0.105614139695497,0.189080426872528,1.11005094478563,0.981139859268173,1.25589954212906
"Papaver","Group","Papaver",20,20,39.776,26.1355,0.066876461581693,0.0403526823791458,0.105693750447952,0.189113702446999,1.04744643010078,0.991569089825591,1.10647259498966
"Candidatus Blochmanniella","Group","Candidatus Blochmanniella",20,20,1.921,0.916,0.0654607541543308,0.039513789935571,0.105824542466921,0.189173713290932,1.04641908175787,0.991726166031141,1.10412826864204
"Neobacillus","Group","Neobacillus",20,20,43.908,28.0485,0.0957581428420468,0.0578107951258839,0.105875424159796,0.189173713290932,1.06862682880617,0.987908262780125,1.15594062957897
"Candidatus Regiella","Group","Candidatus Regiella",18,17,0.519,0.2185,-0.0912145366022319,0.0550734593412679,0.105910420316156,0.189173713290932,0.938732142358525,0.871058478854621,1.0116634605931
"Vigna","Group","Vigna",20,20,59.395,36.862,0.08071506895384,0.04877889043256,0.106220472652448,0.189618228542589,1.05754207932874,0.989731049177456,1.12999915530631
"Thiospirochaeta","Group","Thiospirochaeta",20,20,0.5615,0.351,-0.0685274474786372,0.0414784730331169,0.10675066376188,0.19045498387914,0.953610847891329,0.901359632522128,1.00889103128733
"Oceanihabitans","Group","Oceanihabitans",20,20,1.3055,0.483,0.0807980599764047,0.0489196594510357,0.106847585226798,0.190518220148359,1.05760291617957,0.98959871182589,1.13028029942336
"Turicimonas","Group","Turicimonas",20,20,60.769,14.7405,0.340673379820926,0.20630632701788,0.106919244998163,0.190536365870792,1.26634752543508,0.956815707578116,1.67601351281602
"Fundicoccus","Group","Fundicoccus",20,20,0.648,0.4215,-0.0647531048523024,0.0392660068168644,0.107373686313246,0.191236237864799,0.956108926984705,0.906441313067489,1.00849803189827
"Oleidesulfovibrio","Group","Oleidesulfovibrio",20,20,5.327,2.5465,0.145574727335861,0.0883246553239929,0.107561300214888,0.191460350009154,1.10617123169086,0.981090686889062,1.24719846001233
"Acetoanaerobium","Group","Acetoanaerobium",20,20,3.046,1.659,0.0893656466173054,0.0542437789191122,0.107704860632938,0.191605834156989,1.06390228148442,0.988318423711582,1.14526658351364
"Candidatus Nitrotoga","Group","Candidatus Nitrotoga",20,20,1.9615,0.8285,0.0987846087072866,0.060085917492254,0.108414083961135,0.192680171183041,1.07087093250975,0.986927635148352,1.16195404126253
"Xiamenia","Group","Xiamenia",20,20,7.514,4.1735,0.13504401945363,0.0821505489328829,0.108454712856863,0.192680171183041,1.09812631926241,0.982159299279898,1.22778597518848
"Natronococcus","Group","Natronococcus",20,20,1.3175,0.416,0.082795537830091,0.0503725189158959,0.108495288387998,0.192680171183041,1.05906823038096,0.989015749771748,1.13408256325657
"Nitrosomonas","Group","Nitrosomonas",20,20,3.5425,2.0645,0.0661869769252677,0.0402873643087542,0.108660091012163,0.192862326487224,1.04694596002598,0.991183270733437,1.10584578612153
"Candidatus Minimicrobia","Group","Candidatus Minimicrobia",20,20,4.1735,7.5065,-0.223184845835856,0.136386083784802,0.110008738823426,0.195081081031047,0.856672186295852,0.711777596848195,1.03106256508019
"Carboxydocella","Group","Carboxydocella",20,20,1.9205,0.899,0.0706235340035189,0.0431607822195689,0.110036053450232,0.195081081031047,1.05017047010823,0.990362367986274,1.11359039068679
"Naasia","Group","Naasia",20,20,1.1945,0.409,0.0670428526053622,0.0410305861072751,0.110523766426326,0.195833706206509,1.04756724269781,0.990770558692723,1.10761984028013
"Geomonas","Group","Geomonas",20,20,5.684,3.209,0.0943734004210385,0.0579076401056988,0.111422971001233,0.197314164075898,1.06760162048294,0.986830647033278,1.15498360684715
"Rhodoplanes","Group","Rhodoplanes",20,20,0.947,0.3115,0.0458872028047537,0.0281657181181899,0.111536904479431,0.197403122205458,1.0323178204994,0.993562339667727,1.07258502056049
"Psychrobacillus","Group","Psychrobacillus",20,20,7.8985,4.7455,0.0858899388096508,0.0527426493865441,0.111688717278396,0.19755898107634,1.0613422375438,0.987953021195532,1.14018310691672
"Phototrophicus","Group","Phototrophicus",20,20,0.769,0.6615,-0.0796628196204115,0.0489368858190221,0.111817170856637,0.19767336707628,0.946278781024263,0.885412032299703,1.0113297524216
"Methylomonas","Group","Methylomonas",20,20,10.276,6.451,0.109362443425455,0.0671952439150553,0.111888746824395,0.197687130221665,1.07875140874486,0.984634206581493,1.1818648936738
"Nibricoccus","Group","Nibricoccus",20,20,0.4785,0.247,-0.0479396307966531,0.0294684632557737,0.112042450600177,0.197805047522632,0.967316805890298,0.929355312970189,1.00682891666841
"Streptacidiphilus","Group","Streptacidiphilus",20,20,2.533,1.4135,0.0741614313652478,0.0455923358105266,0.112083144062518,0.197805047522632,1.05274894619484,0.989519781206233,1.12001838140451
"Mycetohabitans","Group","Mycetohabitans",20,20,1.36,0.5475,0.0621340959726232,0.0382075202346611,0.112167156048606,0.197840646895065,1.04400896171318,0.991199494141861,1.09963203026156
"Herminiimonas","Group","Herminiimonas",20,20,0.42,0.3245,-0.0787601571010499,0.0485073640241573,0.11271311286597,0.19868659301668,0.946871032080669,0.88648333140158,1.01137237400278
"Candidatus Annandia","Group","Candidatus Annandia",16,19,0.2605,0.055,-0.0546916585227135,0.0336898768013345,0.112774997456063,0.19868659301668,0.962800196573023,0.91972609746158,1.00789161151293
"Vitis","Group","Vitis",20,20,26.1515,16.2125,0.0741546315394081,0.045761992513725,0.113407653811724,0.199687681342349,1.05274398430587,0.98928707003053,1.12027128430779
"Ectothiorhodosinus","Group","Ectothiorhodosinus",19,20,0.3765,0.138,-0.0504652669707107,0.0311949291161812,0.113990866634451,0.200600622203387,0.965624866144177,0.925556311177387,1.00742804176855
"Subtercola","Group","Subtercola",20,20,1.528,0.587,0.0701335276486147,0.0434888820501194,0.115090111785011,0.202420122827326,1.04981384392597,0.989584850070174,1.11370854840842
